sender,tweet_text,tweet_id
VisitaVancouver,Una experiencia distinta para probar las nuevas tendencias de la gastronomía local y mexicana. ¡No te lo pierdas!… https://t.co/wW9u8bsmoc,820033523973111809
georgiastraight,9 booze-related events to explore at Dine Out Vancouver 2017 https://t.co/H3z4HfXxOl #DOVF #yvrbeer #wine #Vancouver https://t.co/Okx6Wfvx55,820031452658143232
HaroldsBistro,@JoanneHastieArt You have it! Here's the Jump Fried Prawn with white wine cream sauce. #DOVF https://t.co/iSRYP5109j,820015896101957633
myvancity,yummy fare starting with @wildtalevan Seafood Chowder corn &amp; crab fritter paired with @Quails_Gate Chardonnay #dovf https://t.co/ZoD3OLsUiG,820003984517824512
alumniubc,"Thanks for the shout out, @georgiastraight! Tix selling fast for The Grape Debate 2017 on Jan. 26. #dovf #bcwines https://t.co/IFn5qyp1wV",819997745318625280
myvancity,Thank you @wildtalevan for the fabulous #dovf preview dinner last night. Great food and good company. Starts Jan 20… https://t.co/pA3LFbfZnU,819968254965739520
uwmcknight,What happens Vancouver’s top chefs each toss 1 ingredient into a  boiling pot? Let's find out! https://t.co/xqBa9sadU8 #DOVF #dineout2017,819966044001292288
angelayy52,@TheChefOutWest Congrats on the new opportunity! Bravo! Will be sure to hit #Juniper for #DOVF #masterchefcanada #choppedcanada #alumni,819965299868844032
myvancity,New Post at MyVanCity.ca #FridayFavourites for January 13 to January 20 (#dovf starts) - https://t.co/RQqViB4pEr https://t.co/djoyPeg7fm,819952249279365120
NomNomYVR,"Four cheese baked #gnocchi from @wildtalevan #DOVF $30 dinner menu. 

#Vancouver #Yaletown #wildTale https://t.co/JSa1gvEDKn",819745137181880320
flatbreadCo,"On Jan. 24, let's Get Crafty! Create your own craft pizza &amp; sip on an @RandBBrewing craft beer. Learn more →… https://t.co/TX6e3Z0RUJ",819742055748485120
myvancity,I'm the first to arrive for the #dovf dinner preview @wildtalevan pics to follow https://t.co/egEejWU8AO,819721410100621312
ManteoResort,Dine Around starts Jan 18 and @SmackDabManteo has a great menu for you to try! Choose 2 courses for $25 or 3 course… https://t.co/G5ZNacc9uH,819678787121991681
VanGlutton,Love the chocolate panda tea @silkroadtea as part of #brunchcrawlsyvr @vanfoodster #yvr #vanfoodster #dovf https://t.co/Yx9AHrwQzv,823237512072019968
feedEsmeralda,@manupino @MyVancouver @DineOutVanFest alright! Chiquita is on the mission of her life 👻✊🏽,823232122500485120
manupino,@feedEsmeralda @MyVancouver @DineOutVanFest  come on . Snap a photo please so we can win,823230483509047296
feedEsmeralda,@manupino @MyVancouver @DineOutVanFest oh !!! ❤,823229428222201857
Catch122,We're open for #brunch until 4pm on Sundays. Our #DOVF dishes are back on the menu on Tuesday! https://t.co/FJalREFIiC,823228967993966594
ReadyToPay,Kid friendly @DineOutVanFest restaurants. https://t.co/ip5vF3UXVn,823225291757666304
chiantellerey,"1st time at @blvdyvr last night - AMAZING! Local oysters + #DOVF menu: shrimp press, rigatoni, passionfruit mousse👌🏽 Definitely a must-go!",823224304875642881
vanfoodster,"Good morning, Kitsilano @DineOutVanFest brunch crawl has begun @silkroadtea #BrunchCrawlsYVR https://t.co/JH4TX924hQ",823221919944044544
CocinaDelirante,Fuimos parte de la presentación de los platillos fusión del chef Jair Téllez y Jefferson Álvarez en @DineOutVanFest… https://t.co/O6NJsOnlSb,823221444993695745
Eugenie_dy,Starting #DOVF with @JoeFortesVan,823220404659490816
TheGuiltyCode,#AboutLastNight Estuvimos con el chef mexicano @eljairtellez durante su intervención en el #dineoutvancouver en el… https://t.co/yl9x65DQUE,823212031851438081
metrovandeals,The latest The Metro Vancouver Deals Daily! https://t.co/WhBvAxxKaO Thanks to @vancouver_mom @KathyStilwell @yoyomamadotca #vancouver #dovf,823206179182624772
vanfoodster,Our @DineOutVanFest brunch happens in Kitsilano today with @silkroadtea @KahveVancouver @flatbreadCo @befreshlocal… https://t.co/FsbIp7DmvT,823206154008412161
Catch122,@JassIsClass @DineOutVanFest Thanks for joining us tonight. We are glad you enjoyed everything. We had a blast as well.,823090965401333760
SmarchWeather,.@DineOutVanFest makes our already-slim margins a lot scarier,823090608529031168
SmarchWeather,".@DineOutVanFest is a bad way to experience restaurants, $40 dollars means ~$13 food cost, bad representation",823089809056931840
SmarchWeather,.@DineOutVanFest perpetuates the idea that dining should be cheap and our labour isn't worth a living wage,823089596959322112
SmarchWeather,.@DineOutVanFest minimizes the value of what restaurant workers do,823089456223633408
agmhkg,#dineoutvancouver #dineoutvancouver2017 haroldsbistro #haroldsbistro #igca #caig #richmond… https://t.co/Oha9XKGws3,823084441568415744
LammieLoves,"Can never resist dessert, like banana filled roti with condensed milk ice cream @maenam for @DineOutVanFest. #dovf… https://t.co/OSfvHppH3y",823083040784019456
LammieLoves,Saturday dine out with friends! Curries on the @DineOutVanFest menu at @maenam. #dovf #mydineoutstory https://t.co/3hzHbdrrPu,823080956844093440
jewillyanto,Decided to make a hashtag for my #DOVF adventures 😗 👉🏼#jwdineout 👈🏼 Stay Tuned for more pictures in instagram! #mydineoutstory,823080483130986496
LammieLoves,Fresh roti - perfect with curry @maenam ! #mydineoutstory #dovf https://t.co/Li5UAteXg7,823080246953938944
JassIsClass,Awesome @DineOutVanFest experience at @Catch122 tonight! #happyvegetarian,823079935581429761
LammieLoves,Dine Out @maenam ! The soups have a real kick - delicious!! #dovf #mydineoutstory #DineOutVancouver https://t.co/vwuCX1KcjQ,823079539479748613
ScrappysBitters,@vancitydrinks @DineOutVanFest @ButcherAndBull Cheers 🍻,823079323624095744
shelleyhayashi,Love the pizzas here at @flatbreadCo #brunchcrawlsyvr @vanfoodster #kitsilano #pizza @DineOutVanFest https://t.co/1wMs8NHxjh,823245343752003585
yvrDCtaco,"Catch us @dineoutvanfest next week!!
@streetfood_yvr

#streetfoodcity #dovf #dineoutvan… https://t.co/uJlUBtv2SK",823244635124416515
FabFrugalVan,"Preview of @kayamalay   fragrant curry dishes - 3 courses for $30 during @DineOutVanFest  
https://t.co/ktLIawCzi9",823244082076155904
kidsdirectory,The latest Children's Directory Digest! https://t.co/Zbc98Sb6iP Thanks to @DineOutVanFest @GreaterVan_News @AnakanaSchofiel #family,823243012104978433
VanGlutton,Delish Breakfast pizzas @flatbreadCo as part of  #BrunchCrawlsYVR @vanfoodster #yvr #dovf https://t.co/jWLcQcLK5D,823242486365569024
